ID,Credit Amount,Is Male,Age in Years,Repay Delay Sep,Repay Delay Aug,Repay Delay Jul,Prior Pay Sep,Prior Pay Aug,Prior Pay Jul,Defaulted,Graduate School,Is Married,Prior Pay Total,Repay Delay Total
495,80000,False,28,0,0,0,1203,1047,248,True,1,True,3476,0
496,50000,True,41,0,0,0,1000,390,1000,False,1,True,4250,0
497,200000,False,47,0,0,0,7521,7000,7000,False,0,False,43749,0
498,20000,True,23,0,0,2,7403,0,820,False,0,False,10465,2
499,250000,False,49,0,0,0,0,0,120,False,1,True,1771,0
500,20000,True,38,0,0,0,1623,3916,750,False,1,True,7939,4
501,30000,False,38,0,0,0,2000,1500,2000,False,0,True,8200,4
503,230000,False,46,0,0,0,10000,9000,8000,False,0,False,49500,0
504,130000,False,33,0,0,0,2000,3000,0,True,1,True,5000,0
505,30000,True,53,0,0,0,0,0,0,False,0,True,0,0
506,160000,True,35,0,0,0,396,396,0,False,1,False,2805,0
508,180000,False,28,0,0,0,2500,2000,1128,False,0,False,10128,2
509,80000,False,30,0,0,0,1700,1400,200,False,0,True,4800,2
510,120000,True,26,0,0,0,0,0,10446,False,1,False,10446,0
511,130000,True,31,0,0,0,1261,1261,1411,False,0,True,5643,2
512,120000,False,35,0,0,0,240,240,240,True,0,False,1440,0
515,20000,False,23,0,0,2,2900,10,577,False,0,False,4938,2
516,100000,True,56,0,0,0,2385,88678,2169,False,0,True,99730,0
517,70000,True,32,0,0,0,3060,3300,2610,False,0,True,19970,0
518,50000,True,47,0,0,0,3000,5000,2000,False,0,True,11797,0
519,10000,False,22,1,2,0,0,2126,390,False,0,False,4607,3
520,290000,False,34,0,0,0,6000,7000,5000,False,1,True,39000,0
521,30000,False,31,0,0,0,1597,1606,819,False,1,True,7645,0
522,410000,False,27,1,0,0,33049,16000,8700,False,0,False,96874,1
524,140000,False,42,0,0,0,6022,3021,5012,True,0,True,27167,0
525,210000,False,32,0,0,0,3200,3200,2600,False,1,False,17600,0
527,20000,True,27,1,2,0,0,1594,1000,False,0,False,4500,5
528,620000,False,45,2,2,0,0,6200,6000,True,0,True,30700,4
529,360000,True,26,1,0,0,0,0,0,False,1,False,4298,1
530,20000,False,21,0,0,2,14410,0,28,False,0,False,36511,4
531,50000,True,23,0,0,0,2836,1200,13000,False,0,False,28536,0
532,50000,True,30,0,0,0,2454,1588,780,False,0,False,6935,0
535,50000,True,26,0,0,0,3068,2440,1807,False,1,False,9519,0
536,60000,True,25,0,0,0,1675,2500,578,False,0,False,14013,0
537,440000,False,35,0,0,0,13100,11000,10000,False,1,False,55700,0
538,120000,True,44,0,0,0,5417,2847,2066,False,0,True,14449,0
539,50000,False,52,0,0,0,1000,0,0,False,1,False,1318,0
541,200000,False,38,0,0,0,0,0,0,False,1,False,805,0
542,150000,False,28,1,0,0,0,0,0,False,1,False,318,1
544,100000,False,24,0,0,0,1553,5000,87,False,1,False,51245,0
545,360000,False,34,0,0,0,10000,13912,9785,False,1,True,40069,0
546,390000,False,31,0,0,0,5000,3000,3000,False,1,False,23000,0
547,220000,False,41,1,0,0,0,0,0,True,1,True,0,1
548,160000,False,25,0,0,0,0,0,0,False,0,False,0,0
549,230000,False,28,0,0,0,7357,2566,3000,False,1,False,25923,0
550,120000,True,27,0,0,0,5024,5000,5000,False,1,False,27524,0
552,190000,False,41,0,0,0,0,16500,0,True,1,False,43854,0
553,50000,True,56,0,0,0,2500,1500,1100,True,1,True,9617,0
554,240000,False,42,1,0,0,6370,0,0,False,1,True,6370,1
555,40000,False,24,0,0,0,2000,1600,1401,False,0,False,10159,0
556,630000,False,47,0,0,0,38187,1207,2632,False,0,True,55661,0
557,160000,False,33,0,0,0,5401,1829,350,False,1,True,9074,0
559,20000,True,29,0,0,0,2055,0,0,False,0,False,2055,0
560,210000,False,53,0,0,0,2800,2753,2400,False,0,True,14975,0
561,270000,True,34,0,0,0,12006,5736,6621,False,1,False,43455,0
562,360000,False,52,0,0,0,2231,0,1005,False,0,False,4973,0
563,60000,False,42,0,0,0,2790,1758,416,False,0,True,9750,0
566,250000,False,35,0,0,0,8514,1751,6739,False,0,False,43951,0
567,90000,False,24,0,0,0,1600,1500,3000,True,1,False,12884,0
568,360000,True,28,0,0,0,1510,3575,10573,False,1,False,48124,0
569,50000,True,26,0,0,0,1537,1947,800,False,0,False,6685,0
570,270000,False,40,0,0,0,1000,0,0,False,1,True,1000,0
571,200000,False,29,1,0,0,8394,4927,5089,False,1,False,38096,1
572,50000,False,23,0,0,0,2040,2766,1690,False,0,False,9496,0
573,350000,True,33,0,0,0,10530,0,0,False,1,False,15084,0
574,160000,False,60,0,0,0,5156,1089,0,True,0,False,10431,0
575,80000,False,49,0,0,0,4641,2290,1459,False,0,True,30745,0
576,290000,True,53,2,0,0,13000,10200,10265,True,1,True,59114,2
577,270000,False,28,0,0,0,475,5691,34000,False,1,False,77166,0
578,80000,True,31,0,0,0,13647,8314,4082,False,1,False,30128,2
579,50000,True,36,0,0,0,1300,1100,1000,False,0,False,5400,0
580,30000,True,35,0,0,0,2687,8765,3390,False,0,True,16882,0
581,30000,True,28,1,0,0,780,0,0,True,0,False,780,1
582,90000,True,33,0,0,0,15155,5485,5263,False,0,False,46487,0
583,160000,True,26,0,0,0,3757,30348,1044,False,1,False,72407,0
584,80000,False,53,0,0,0,4000,2374,2007,False,0,False,15881,0
585,50000,True,42,0,0,0,2200,1600,1700,False,0,False,7200,0
586,20000,False,25,0,0,0,1600,1300,600,False,1,False,5900,2
587,220000,True,43,1,0,0,0,0,0,True,1,True,0,1
588,210000,True,25,0,0,2,23776,0,9631,True,0,False,44925,2
589,130000,False,29,0,0,0,6700,6000,1291,False,0,False,18011,0
591,230000,False,30,0,0,0,5000,5000,65840,False,1,True,89840,0
592,160000,True,34,0,0,0,4000,3924,3200,False,1,False,20862,0
593,50000,True,35,0,0,0,1127,1074,215,False,1,True,7220,0
594,80000,True,32,0,0,0,2145,1844,2009,False,0,True,18017,0
595,110000,True,46,0,0,0,2681,2724,2287,False,0,False,14882,0
596,200000,True,43,0,0,0,5090,5014,5009,False,1,True,29861,0
597,360000,True,29,0,0,0,9429,8738,7017,False,0,False,46711,0
598,210000,False,31,1,0,0,0,0,0,False,0,False,0,1
599,80000,False,24,2,0,0,3249,3000,5000,False,0,False,18249,2
600,300000,False,36,0,0,2,10000,0,0,True,0,True,88921,2
601,310000,False,43,0,0,0,1426,1379,867,False,0,True,6310,0
602,30000,True,59,0,0,0,390,390,390,True,0,True,2880,0
603,170000,True,53,0,0,0,1323,1196,544,False,1,True,4616,0
605,180000,False,31,1,0,0,0,0,0,False,0,False,1576,1
607,50000,False,36,0,0,0,1351,1500,150,False,0,True,3001,0
608,110000,False,24,0,0,0,2000,5000,5000,False,1,False,17000,2
609,450000,False,36,0,0,0,9120,8528,0,False,0,True,30254,0
610,200000,False,34,0,0,0,390,390,561,False,0,True,2511,0
611,220000,True,43,0,0,0,1006,32906,18900,False,1,False,99542,0
612,360000,False,29,0,0,0,0,0,0,True,1,False,2650,0
613,50000,True,37,0,0,0,2000,1684,1601,False,0,True,11285,0
614,40000,True,23,2,2,0,0,1435,955,False,0,False,6117,4
616,150000,True,33,0,0,0,2100,1200,965,False,1,False,13237,0
617,200000,False,37,1,0,0,0,0,0,False,1,True,2965,1
618,270000,False,56,0,0,0,5000,5000,3953,False,0,True,26353,0
619,60000,True,25,0,0,0,2018,1900,2000,False,1,False,11318,0
620,200000,False,39,0,0,0,3315,3088,2572,False,0,True,16680,0
621,150000,False,39,0,0,0,3000,3000,3000,False,0,True,15500,0
622,180000,False,28,0,0,0,0,1000,500,False,0,False,3030,0
623,90000,False,27,0,0,0,0,0,0,False,1,False,0,0
624,360000,False,37,1,0,0,0,0,0,False,0,True,4977,1
625,90000,False,24,0,0,0,0,0,0,False,1,False,0,0
626,20000,False,24,0,0,0,1237,1249,1265,False,0,False,5646,2
627,70000,True,46,0,0,0,2600,1800,2000,False,1,True,13340,0
628,230000,True,39,0,0,0,660,660,660,False,1,True,3960,0
629,30000,True,48,0,0,0,1465,2000,1033,False,0,True,7283,0
630,200000,False,45,0,0,0,7193,3855,3411,False,0,False,36184,0
631,100000,True,49,0,0,0,0,0,0,False,0,False,0,0
632,50000,False,23,0,0,0,2000,2000,2000,False,0,False,12000,2
633,20000,False,25,0,0,0,1155,1000,0,False,0,True,3459,0
634,210000,False,47,0,0,0,0,0,0,False,0,True,0,0
635,110000,True,56,0,0,0,4086,1428,1318,False,0,True,17177,0
636,20000,False,44,0,0,0,228,0,228,False,0,True,456,0
637,50000,False,49,0,0,0,1107,1000,1000,False,0,True,6757,0
638,50000,True,41,0,0,0,1362,1294,682,False,0,True,5330,0
640,170000,True,31,0,0,0,3000,3000,2000,False,0,False,17000,0
641,280000,True,42,0,0,0,6900,6867,5500,False,0,True,35867,0
642,130000,False,28,0,0,0,2500,1000,0,False,0,True,3500,0
643,210000,False,32,0,0,0,5000,5000,5000,False,0,False,29500,0
644,370000,True,28,0,0,0,20000,13000,5000,False,0,False,58000,0
645,30000,False,31,0,0,2,3200,0,742,False,0,True,6942,2
646,150000,True,39,1,0,0,5180,5000,0,False,0,False,15180,1
647,60000,True,31,2,0,0,1027,0,0,True,0,True,1027,2
648,80000,False,24,0,0,0,3100,2586,2000,False,0,False,15686,0
651,270000,True,32,0,0,0,0,1100,300,False,1,False,1400,0
652,240000,False,26,0,0,0,1000,7816,7500,False,0,False,38813,0
653,20000,False,22,0,0,0,1300,1301,900,False,1,False,6901,0
654,450000,False,42,1,0,0,0,200,42000,True,1,True,42200,1
655,10000,True,33,0,0,0,2500,1145,1000,False,0,False,8145,0
656,280000,True,39,0,0,0,3597,5672,5427,True,0,True,25643,0
657,290000,False,27,0,0,0,2000,1300,0,False,0,False,6300,0
658,190000,False,28,0,0,0,2500,2000,3000,True,1,False,13500,0
659,80000,False,23,0,0,0,4500,2011,3105,False,1,False,11076,0
660,280000,False,28,0,2,0,0,1179,1714,False,0,False,6230,2
661,160000,False,33,0,0,0,8106,12431,12145,False,1,True,55935,0
662,90000,True,40,0,0,0,3114,0,787,True,0,True,5358,0
663,140000,False,37,0,0,0,40000,0,0,False,1,False,40510,0
664,50000,True,22,0,0,0,1300,1000,120,False,1,False,4180,0
666,130000,False,43,0,0,0,5540,4403,3814,False,0,True,25021,0
667,70000,False,27,0,0,0,3011,3095,2000,False,0,True,14964,2
668,30000,False,35,0,0,0,1500,1387,893,False,0,True,8281,0
672,20000,True,34,0,0,0,1541,1248,1000,True,0,True,6789,0
673,100000,False,28,2,0,0,3600,3800,3000,True,1,False,19423,2
675,320000,False,41,0,0,0,4520,5050,3590,False,1,True,24120,0
679,300000,False,31,0,0,0,1087,4355,7423,False,0,False,19514,0
680,30000,False,56,0,0,0,1283,7024,7024,False,1,False,36403,0
681,110000,False,45,0,0,0,1532,2000,783,False,0,False,11315,0
682,230000,False,29,0,0,0,0,1024,0,False,1,False,1024,0
683,230000,False,35,0,0,0,1250,1000,0,False,1,True,2250,0
684,310000,False,28,0,0,0,8000,6000,5000,False,0,False,33000,0
685,320000,True,40,0,0,0,10000,10000,10000,False,1,True,70000,0
687,20000,False,41,0,0,0,0,732,300,True,0,True,3532,0
688,170000,False,27,0,0,0,7500,6000,10000,False,0,False,52700,0
689,140000,True,40,0,0,0,4310,5913,4426,False,1,True,28766,0
690,80000,True,32,0,0,0,1853,1700,1522,False,0,False,9611,0
692,170000,True,27,0,2,2,0,0,0,False,0,False,0,4
693,200000,False,29,2,0,0,6163,4530,4500,True,0,True,30193,2
694,70000,True,30,0,0,2,5800,0,2250,False,1,False,15050,4
695,320000,True,37,0,0,0,500,431,14328,False,0,True,28706,0
696,150000,False,29,0,0,0,0,0,0,False,1,False,0,0
697,50000,False,34,0,0,0,1267,1553,7511,False,1,True,12674,0
698,90000,False,34,0,2,2,0,0,0,False,0,False,0,4
700,300000,False,31,0,0,0,1655,1797,750,False,1,False,5263,2
701,400000,False,40,0,0,0,8235,0,0,False,0,False,10144,0
702,200000,False,27,0,0,0,105,105,0,False,1,True,17486,0
703,10000,False,22,0,0,0,2000,1036,0,True,0,False,3036,0
706,50000,True,26,0,0,0,1500,2000,1500,True,1,False,8100,0
707,50000,True,38,1,2,0,2500,2500,2000,False,0,True,14200,3
709,20000,True,24,0,0,0,1000,688,0,False,0,False,2338,2
710,20000,True,49,0,0,0,1441,1400,368,False,0,False,3785,0
711,50000,True,49,0,0,0,1611,2000,780,False,1,False,8391,0
712,30000,False,42,0,0,0,1755,1500,1000,False,0,True,9164,0
713,360000,False,30,1,2,0,0,3828,2000,False,1,True,6147,3
714,170000,True,42,1,0,0,1690,0,0,False,0,True,6440,1
715,400000,False,31,0,0,0,770,667,1256,False,1,False,4877,0
716,50000,False,49,0,0,0,1613,2000,1500,False,0,True,9822,0
717,160000,False,27,0,0,0,4000,4000,3500,False,0,False,22000,0
718,70000,False,33,0,0,0,2382,2025,1000,True,0,True,7083,0
719,150000,False,35,1,0,0,0,0,0,False,1,True,0,1
720,80000,False,48,0,0,0,3000,3413,2000,False,0,False,32649,0
721,30000,False,22,0,0,2,5300,0,1000,False,0,False,11952,2
722,10000,True,22,0,0,0,2000,1000,500,True,0,False,7500,0
723,180000,False,27,1,0,0,3338,3333,3333,False,1,False,20003,1
724,320000,True,47,0,0,0,13942,4022,316,False,1,True,27532,0
726,10000,True,45,0,0,0,1400,1700,0,True,0,True,4300,2
727,360000,False,39,0,0,0,4484,19623,222,False,0,False,39686,0
728,450000,True,33,0,0,0,2582,0,0,False,0,False,5597,0
731,50000,False,26,0,0,0,1234,2000,297,False,0,False,5199,0
732,200000,True,38,0,0,0,6000,5000,5000,False,0,True,35917,0
733,120000,True,34,1,2,0,0,621,0,False,1,False,621,3
734,160000,False,37,0,0,0,316,0,316,False,1,True,1580,0
735,110000,True,57,0,0,0,2306,2111,3009,False,0,True,10651,0
736,70000,False,50,0,0,0,1041,18862,640,False,0,True,22562,0
737,150000,False,28,0,0,0,4000,4032,3410,False,0,False,22157,0
738,610000,False,31,0,0,0,6540,2100,2150,False,1,False,67490,0
739,110000,False,25,0,0,0,4346,4075,3144,False,1,False,21172,0
740,80000,False,25,2,0,0,3000,4790,0,True,0,False,11439,4
741,170000,False,33,0,0,0,4380,3000,3000,False,0,True,21880,0
742,110000,False,30,0,0,0,2007,3796,0,False,1,False,5803,0
743,140000,False,51,0,0,0,2115,2004,1941,False,1,True,12174,0
744,70000,True,51,0,0,0,3000,4000,0,False,1,False,16500,2
745,260000,False,46,0,0,0,10000,3000,12713,False,0,True,60816,0
746,170000,True,38,0,0,0,2000,2000,2000,False,0,False,21000,0
747,50000,False,34,0,0,0,1221,2000,1500,False,0,True,12721,0
748,300000,False,34,0,0,0,11000,12000,7200,True,0,True,48373,0
749,150000,False,31,2,0,0,390,390,4825,True,1,False,11587,2
751,50000,False,26,1,0,0,0,1756,1000,False,0,True,7493,1
752,90000,False,25,2,0,0,4000,3258,1000,False,1,False,85758,2
753,50000,True,26,0,0,0,2100,1227,383,True,0,False,26359,0
754,500000,False,43,0,0,0,4006,2383,1126,False,0,False,10465,0
755,470000,False,36,0,0,0,1005,1000,285,False,0,True,6092,0
756,230000,True,58,0,0,0,5600,5700,5000,False,0,False,24555,0
757,140000,False,26,0,0,0,2000,16025,24616,False,0,False,45641,0
758,230000,False,30,2,0,0,1222,1837,0,True,0,True,26556,2
759,420000,False,31,0,0,0,1509,1067,3061,False,0,False,74695,0
760,30000,False,24,0,0,0,1564,1800,1100,False,0,False,10464,0
761,50000,False,52,1,2,0,1300,1400,920,True,0,False,6220,5
762,140000,False,24,0,0,0,0,0,233,False,0,False,233,0
764,90000,False,29,0,2,0,0,3509,3113,False,0,False,6622,2
765,240000,False,33,0,0,0,10000,11000,10000,False,0,True,59000,0
766,510000,False,35,0,0,0,1117,4560,91,False,1,False,9068,0
767,110000,False,35,0,0,0,2460,2000,3000,False,0,True,17460,0
768,210000,False,28,0,0,0,3738,7526,5000,False,1,False,49186,0
769,220000,True,40,0,0,0,0,0,0,False,0,True,2475,0
770,200000,False,35,0,0,0,4266,1667,2473,False,1,True,8406,0
771,360000,False,53,0,0,0,15206,15032,9769,False,0,False,67980,0
772,260000,True,44,0,0,0,316,316,316,False,1,False,2046,0
773,20000,True,33,0,0,0,1174,1149,501,False,0,True,4145,0
774,120000,False,32,0,0,0,5498,5500,4000,False,0,True,28313,0
775,50000,False,33,0,2,0,39,32013,11079,False,1,False,43131,2
776,60000,False,26,1,2,0,0,8000,15000,False,1,False,42000,3
777,200000,True,26,0,0,0,16244,1963,3359,False,1,False,32819,0
778,20000,True,26,0,0,0,1261,451,0,False,0,False,4622,0
779,50000,False,32,2,0,0,2500,3000,7000,True,1,True,20913,2
780,50000,False,31,1,0,0,0,190,0,False,0,False,38669,3
782,50000,True,27,0,0,2,2184,5,1180,False,0,True,5773,2
784,210000,False,42,1,0,0,0,2490,0,True,1,True,2490,1
785,230000,False,32,0,0,0,2630,2614,6000,True,0,True,17044,2
786,500000,False,26,1,0,0,22157,0,0,False,1,False,22157,1
787,370000,False,38,0,0,0,328,0,1539,False,1,False,3682,0
788,230000,False,35,0,0,0,200,1950,11692,False,1,True,49842,0
789,80000,True,29,0,0,0,1284,1047,2000,False,0,False,5865,0
790,60000,False,29,0,0,0,5000,1033,0,False,0,False,6033,0
791,30000,False,51,1,2,2,1800,0,928,False,0,False,5836,5
792,70000,True,27,1,0,0,600,19,0,False,1,False,2515,1
793,410000,True,32,0,0,0,5400,0,0,False,1,False,5400,0
794,280000,False,40,1,0,0,0,0,0,False,0,True,2412,1
795,50000,False,34,0,0,0,2320,1282,3299,False,1,True,10667,0
796,100000,False,30,0,0,0,2800,2700,5400,False,0,True,21100,0
797,230000,False,29,0,0,0,0,0,0,False,1,False,0,0
798,50000,False,22,0,0,0,1372,1275,7900,False,1,False,10547,0
800,210000,False,35,0,0,0,2000,2000,2444,False,0,True,10824,0
801,400000,True,37,0,0,0,13032,1290,0,False,1,False,21148,0
803,50000,False,44,0,0,0,780,0,7472,False,0,True,13356,0
804,230000,False,28,0,0,0,6666,0,0,False,1,False,6666,0
805,220000,True,29,0,0,0,3050,0,0,False,0,False,3050,0
806,300000,False,36,0,0,0,1713,1000,0,False,1,True,71468,0
807,80000,False,23,1,0,2,6861,11,1146,False,0,False,19477,3
809,190000,False,26,0,0,0,1750,1720,1300,False,1,False,8770,2
810,160000,False,37,0,0,0,35888,1325,891,False,0,False,40628,0
811,120000,False,44,0,0,2,8100,0,247,False,1,False,8347,2
812,700000,False,39,0,0,0,5000,10000,326,False,1,True,96834,0
813,140000,False,24,1,0,0,0,0,0,False,1,False,1086,1
814,300000,False,29,0,0,0,2000,3000,0,False,0,True,16202,0
816,280000,False,39,0,0,2,20300,0,5600,False,0,True,40200,2
817,70000,True,51,2,2,0,0,2100,1950,True,0,True,10269,4
818,20000,False,24,0,0,0,507,3042,0,False,0,False,16690,2
819,150000,False,45,0,0,0,2605,4590,2605,False,0,True,26875,0
820,60000,True,30,0,0,0,4147,19435,1000,False,1,False,27582,0
821,200000,False,51,0,0,0,0,390,780,False,0,False,1950,0
822,50000,False,24,1,2,0,2000,2233,1083,True,0,False,10816,3
823,150000,True,50,0,0,0,5085,4000,0,False,0,True,46085,2
824,20000,False,22,0,0,0,1410,1200,534,False,1,False,4844,0
825,40000,True,27,0,0,0,2000,1500,2330,True,1,False,11208,0
826,170000,False,33,1,0,0,7042,2986,0,False,0,False,10028,1
827,50000,False,24,1,2,0,0,1400,1100,False,0,True,5600,5
828,10000,True,37,0,0,0,1167,1022,1036,False,0,False,5925,4
830,50000,False,48,0,0,0,2360,49325,3001,False,0,True,57571,0
831,320000,True,28,0,0,0,2000,1000,1633,False,1,False,9633,0
834,230000,False,30,0,0,0,0,13013,1252,False,0,False,17924,0
835,20000,False,23,0,0,0,2000,2000,3000,False,1,False,7000,0
836,30000,False,53,0,0,0,2487,0,4810,True,0,False,20643,0
838,110000,False,55,0,0,0,1600,1300,1000,False,0,True,6900,0
839,420000,True,34,0,0,0,30000,10575,15000,False,0,True,95575,0
840,500000,True,43,1,0,0,0,0,0,True,1,True,0,1
841,80000,False,22,1,2,0,2000,2201,2000,False,0,False,10201,3
842,350000,False,31,0,0,0,3039,2047,1750,False,0,True,11044,0
843,30000,False,32,0,0,0,0,0,0,False,0,True,19252,0
844,110000,False,33,1,0,0,0,0,0,True,0,False,402,1
846,490000,False,38,0,0,0,4738,2803,6027,False,1,True,31429,0
847,300000,False,34,0,0,0,0,0,2100,False,0,True,9100,0
848,50000,True,42,2,0,0,3700,3700,0,True,0,False,11104,4
850,80000,False,57,0,2,0,0,15400,0,False,0,True,15500,2
852,30000,True,32,1,2,2,2500,0,910,False,0,False,6410,5
853,50000,True,37,0,0,0,500,0,0,False,1,True,500,0
854,140000,False,23,0,0,0,2100,2027,1800,False,0,False,10977,0
855,50000,False,49,0,0,0,2000,3000,1500,False,0,False,8000,0
856,30000,False,25,0,0,0,1333,2256,27497,False,0,False,32073,0
859,130000,True,29,0,0,0,7000,5151,4464,False,0,False,34317,0
860,20000,False,27,0,0,0,1482,1400,0,False,0,False,2882,0
861,50000,True,26,0,0,0,0,0,0,False,1,False,0,0
864,10000,False,31,0,0,0,2330,2200,1000,False,0,True,6496,0
865,200000,True,32,0,0,0,1739,1756,2662,False,1,False,13383,0
866,30000,False,46,0,0,0,1484,1436,1120,False,0,True,6824,0
867,180000,False,35,0,0,0,6000,0,0,False,0,False,6000,0
868,100000,True,35,0,0,0,0,0,0,False,1,False,47970,0
869,140000,False,39,0,0,0,3000,6000,4000,False,0,True,24000,0
870,290000,False,34,0,0,0,12012,12012,11016,False,0,False,70190,0
871,20000,False,52,0,0,0,1265,1277,607,False,0,False,5057,0
872,80000,False,40,0,0,0,2000,2000,1397,False,0,True,12497,0
873,500000,False,38,0,0,0,8351,2340,2340,False,0,True,30046,0
874,180000,True,45,0,0,0,3310,7228,5060,False,1,True,22896,0
875,20000,False,40,0,0,0,0,390,390,False,0,True,2340,0
876,30000,False,25,0,0,0,1800,1512,1259,False,0,True,8071,2
877,150000,True,33,0,0,0,6000,6000,6000,False,1,False,36001,0
878,280000,False,27,0,0,0,5174,1078,3058,False,0,False,21998,0
879,50000,False,43,0,0,0,1800,1775,10732,False,0,True,15949,0
880,20000,False,43,2,0,0,1300,1300,700,False,0,True,6100,4
881,200000,True,30,0,0,0,0,11663,9363,False,1,False,28258,0
882,210000,False,49,1,0,0,0,0,0,True,0,True,0,1
883,230000,False,38,0,0,0,8750,7470,4540,False,1,False,35120,0
884,50000,True,57,0,0,0,1988,1989,1018,False,0,False,8181,0
885,50000,True,55,0,0,0,2930,1447,1158,True,0,False,8652,0
886,70000,False,23,0,0,0,3000,2700,3000,False,0,False,19400,0
887,310000,True,30,0,0,0,1300,1000,1000,False,1,False,44148,0
888,180000,False,30,0,0,0,13476,3173,13212,False,0,True,40004,0
889,90000,False,24,0,0,0,1454,1384,407,False,0,False,4020,2
890,390000,True,28,0,0,0,8046,5150,5297,False,0,False,33684,0
891,150000,False,34,0,0,0,340,618,150,False,0,True,1485,0
892,400000,True,37,1,1,1,3019,5014,3,False,0,False,19087,5
893,80000,False,32,0,0,0,1259,1035,1600,False,0,True,3894,0
894,320000,True,27,0,0,0,6048,6371,3043,False,1,False,24590,0
895,240000,False,37,0,0,0,0,0,0,True,0,True,0,0
896,200000,True,31,0,0,0,100,100,100,False,1,False,600,0
899,90000,False,51,0,0,0,1212,1221,1148,True,0,False,4616,2
900,200000,True,36,0,0,0,11496,1011,297,False,1,True,15727,0
901,360000,True,30,0,0,0,2500,0,0,False,1,False,2500,0
902,140000,False,36,0,0,0,0,0,2971,False,1,True,2971,0
903,220000,True,25,0,0,0,10000,3900,1000,False,0,False,19900,0
904,100000,True,50,0,0,0,0,0,0,False,0,True,0,0
906,30000,False,27,0,0,2,3136,0,0,False,0,False,34421,4
908,120000,False,26,0,0,0,1500,1000,682,False,0,False,3920,0
909,50000,True,27,0,0,0,3000,1500,2000,False,1,False,8500,0
913,140000,False,46,0,0,0,3000,3000,3000,False,0,True,20000,0
