,Credit Amount,Repay Delay Sep,Repay Delay Aug,Repay Delay Jul,Prior Pay Sep,Prior Pay Aug,Prior Pay Jul,Graduate School,Is Married,Prior Pay Total,Repay Delay Total,Defaulted
2478,120000,0,0,0,325,325,325,1,False,3491,0,False
4198,200000,0,0,0,6450,6600,5350,0,False,36500,0,False
18958,120000,0,0,0,0,0,0,1,False,0,0,True
8290,310000,0,0,0,27778,5649,9141,1,False,50545,0,False
30912,60000,0,0,0,2366,1707,2732,0,False,10827,0,True
39089,20000,0,0,2,5000,0,0,0,False,6800,4,True
16840,160000,0,0,0,396,396,396,0,False,5360,0,False
40334,300000,0,0,0,0,0,0,0,True,0,0,True
37530,50000,0,0,0,2268,2501,1789,0,True,10053,2,True
21968,100000,1,2,0,107,2893,2104,0,False,7627,3,False
12433,400000,0,0,0,2720,98,45869,1,True,52410,0,False
8383,60000,0,0,0,5816,1000,5000,0,True,33133,0,False
11443,170000,0,0,0,0,0,0,0,False,0,0,False
5378,80000,0,0,0,1700,1720,1002,0,True,4422,0,True
25783,170000,0,0,0,0,7740,307,0,True,35706,0,True
19601,60000,2,0,0,2900,3300,2000,0,True,31489,2,True
21773,250000,0,0,0,990,8150,15410,1,False,25826,0,False
14523,170000,0,0,0,3557,8245,5429,0,True,33146,0,False
15643,300000,0,0,2,8000,0,20000,0,False,66920,2,False
4698,200000,1,0,0,0,1000,34614,0,True,36363,1,False
15020,10000,0,0,0,1262,1000,1115,1,True,14037,0,False
39742,20000,1,0,0,0,0,0,0,True,0,1,True
33517,90000,0,0,0,3859,2677,2481,0,False,13681,0,True
35485,500000,0,0,0,0,978,1042,1,False,11868,0,True
2813,40000,1,2,0,0,1200,500,0,True,3200,3,True
23747,50000,0,0,0,2000,2000,2020,0,False,9820,0,False
6748,260000,0,0,0,3543,505,3540,0,True,11462,0,False
1762,90000,0,0,0,3000,2200,2500,1,False,15300,0,False
19747,10000,0,0,0,1300,2200,1300,0,False,7940,0,False
3505,70000,0,0,0,1054,1066,144,0,True,3124,0,False
13354,30000,2,0,0,1117,2500,3000,0,True,11170,2,True
18789,20000,1,2,0,0,1600,1602,0,False,5638,3,False
20417,20000,0,0,0,1500,1400,1243,0,False,7261,0,False
7310,50000,2,0,0,2330,1473,390,0,True,6546,2,False
22352,220000,0,0,0,0,0,301,1,False,3142,0,False
28857,50000,0,0,0,1896,2088,2358,0,False,48446,0,True
3578,30000,0,0,0,1694,1200,8697,0,False,17350,0,False
31726,500000,0,0,0,968,5054,10449,0,False,39017,0,True
38229,170000,0,0,0,7436,6521,8912,0,False,38001,0,True
40427,360000,1,0,0,14105,12382,12305,0,True,70285,1,True
7089,200000,0,0,0,165,6682,10000,0,False,21806,0,False
25480,20000,1,2,2,1231,0,325,0,False,3351,5,True
35742,150000,0,0,0,6429,5596,2435,0,False,18222,0,True
21715,100000,0,0,0,3000,5000,2436,1,True,18436,0,False
6818,210000,1,0,0,0,0,0,0,True,0,1,False
21641,130000,0,0,0,4224,4415,3600,0,False,22044,0,False
23295,140000,1,0,0,0,0,0,0,True,0,1,False
5864,210000,0,0,0,7876,5400,6000,1,True,41276,0,False
6627,160000,0,0,0,1280,5850,0,0,False,8370,0,False
24713,50000,1,0,2,528,0,7300,0,False,7828,3,False
9313,280000,0,0,0,4547,4584,3647,1,False,24246,0,False
36218,48435,0,0,0,624,926,40001,1,False,51532,0,True
39909,80000,0,0,0,2448,5095,0,0,False,11670,2,True
24742,20000,0,1,1,1294,0,1853,0,False,6689,3,True
34555,170000,0,0,0,890,1320,154,0,False,3960,1,True
30152,50000,1,0,0,1935,2580,1971,0,True,10004,2,True
35419,260000,0,0,0,500,2369,500,0,False,6450,0,True
7762,390000,0,0,0,10000,10000,8004,0,False,54004,0,False
34542,140000,0,0,0,5892,5915,6175,0,False,33734,0,True
6317,250000,0,0,0,390,390,1130,1,True,6180,0,True
25103,230000,0,0,0,2164,2868,928,1,False,13113,0,True
228,70000,0,0,0,4483,12496,3268,0,False,28247,0,False
2463,280000,0,0,0,2196,2194,2554,0,False,28814,0,False
10225,100000,0,0,2,2695,0,0,0,False,5203,2,False
32399,321815,0,0,0,2956,18,975,0,True,34656,0,True
5213,130000,2,2,0,75,3369,3423,0,True,16849,4,False
37587,120000,0,1,0,1007,1596,837,0,False,6991,3,True
15199,150000,0,0,0,0,0,0,1,False,0,0,True
4730,150000,0,0,0,5500,5300,3853,1,False,26605,0,False
5618,120000,1,0,0,0,0,0,0,True,0,1,False
6820,260000,0,0,0,5501,5061,5000,0,False,27708,0,False
32931,10000,0,0,0,1182,1136,1141,0,False,5057,0,True
2000,20000,0,0,0,1417,2000,3005,0,True,8422,0,False
12186,190000,0,0,0,8900,6700,6699,0,True,43999,0,False
35559,150000,0,0,0,7997,10138,5501,1,True,39331,0,True
32811,60000,0,0,0,1784,2000,1284,0,False,9597,2,True
14068,80000,0,0,0,20587,10759,4995,0,True,43306,0,False
8669,200000,1,0,0,0,0,0,1,True,1433,1,False
17206,160000,0,0,0,5019,5000,4156,0,False,27175,0,False
5612,60000,0,0,0,1432,11279,1960,1,True,16831,0,False
27728,418335,0,0,0,16561,15648,14420,0,True,88598,0,True
34792,30000,2,0,0,633,2283,3000,0,False,10880,2,True
5052,80000,0,0,0,666,1332,0,1,False,3496,0,True
3887,490000,0,0,0,4060,3659,8357,1,False,33268,0,False
36123,20000,0,0,0,402,607,197,0,False,2485,0,True
21030,200000,0,0,0,0,0,0,1,True,0,0,False
23703,150000,0,0,0,4500,4500,4000,1,True,32500,2,False
27219,356803,0,0,0,1292,878,3340,0,False,12050,0,True
28408,310000,0,0,0,0,0,0,1,True,516,1,True
37267,50000,0,0,0,1991,2027,1581,0,True,7166,0,True
22128,260000,0,0,0,2017,5000,5000,0,False,32017,0,False
18884,250000,0,0,0,396,396,3160,0,False,5140,0,False
10515,250000,0,0,0,3500,3070,2372,1,True,16290,0,False
6840,260000,0,0,0,5000,6781,5000,1,True,36821,0,False
21835,260000,0,0,0,7000,7000,8000,0,True,47635,0,False
36584,360000,0,0,0,1798,3389,1044,0,True,13145,0,True
15273,80000,0,0,0,3500,3820,3220,0,False,21257,0,False
38329,350247,0,0,0,13027,11005,8190,0,False,52236,0,True
39904,50000,0,0,0,1820,2646,30931,0,False,38717,0,True
6205,30000,0,0,0,2000,1418,946,0,True,8801,0,False
6844,60000,1,2,0,0,1744,1100,1,True,6118,3,False
18779,150000,0,0,0,1130,1000,8000,0,True,22130,0,False
20687,80000,0,0,0,2800,2340,2009,0,True,12454,0,False
38234,160000,0,0,1,895,0,0,0,True,895,2,True
35603,20000,0,0,0,2000,1512,1000,0,False,4513,0,True
31389,180000,0,0,0,832,809,809,0,False,5579,0,True
13373,240000,0,0,0,4500,5014,0,0,True,10932,0,False
25566,320000,0,0,1,15279,10472,5430,0,True,53166,3,True
10914,140000,0,0,0,7462,6487,5025,0,False,35678,2,False
37640,20000,0,0,0,0,0,0,0,False,0,0,True
29697,30000,2,0,0,1753,1404,1002,0,False,7076,3,True
20571,50000,0,0,0,1200,4000,2000,0,True,11200,0,False
1879,180000,0,2,0,0,390,1726,0,False,22234,2,False
5828,50000,0,0,0,2299,2493,856,0,True,8500,0,False
9321,120000,2,0,0,2000,2000,1700,0,False,11056,2,False
39044,310000,1,0,0,0,0,0,1,True,501,1,True
3588,250000,0,0,0,0,0,0,1,True,12268,0,False
16670,240000,0,0,0,236,0,2194,0,True,4814,0,False
10939,80000,0,0,0,10010,3000,5000,0,False,31010,0,False
4683,200000,0,0,0,30035,10008,15011,0,False,74317,2,False
9279,130000,0,0,0,4000,4000,3000,0,True,17000,0,True
1263,160000,0,0,0,2555,0,0,1,False,2555,0,False
2428,50000,0,0,0,2442,1669,330,0,True,6543,0,False
18753,370000,0,0,0,10301,11000,9004,0,True,49335,0,False
34909,230000,0,0,0,0,0,0,1,False,0,0,True
34379,80000,1,0,0,0,0,0,0,False,365,1,True
5807,310000,0,0,0,650,10453,202,0,True,14391,0,False
34735,340000,0,0,0,15500,14519,13076,0,False,77402,0,True
4381,10000,0,0,0,1000,676,6000,0,False,7796,0,False
31495,100000,0,0,0,1060,1046,67,1,False,3159,0,True
22712,490000,1,0,0,0,7504,0,0,True,38609,3,True
1796,50000,0,0,0,1948,1835,669,0,True,6546,0,False
7557,300000,0,0,2,10700,0,2000,1,False,21700,2,False
12730,80000,1,0,0,2412,0,0,0,True,6562,1,False
17461,50000,0,0,0,1634,2038,4685,0,True,12339,4,False
27490,20000,0,0,0,1575,1600,1305,0,False,7317,0,True
33731,20000,0,0,0,0,0,0,0,True,0,0,True
28458,70000,1,0,0,2505,2046,1738,0,False,12289,1,True
8728,280000,0,0,0,0,0,0,0,False,5118,0,False
26485,70000,1,0,0,3041,11861,7470,0,False,31911,1,True
38249,180000,0,0,0,5582,8353,13684,0,True,42523,1,True
21964,60000,2,0,0,1686,2000,1000,0,False,16686,2,True
1288,310000,0,0,0,316,10131,2456,1,True,13851,0,False
26055,20000,0,2,0,0,1000,0,0,False,1000,2,True
12241,200000,0,0,0,15034,20038,20019,1,False,80390,0,False
14223,150000,0,0,0,5000,30000,3000,0,True,64000,0,False
2637,10000,2,0,0,1500,2000,700,1,False,6700,4,True
37070,10000,0,0,0,1148,1154,1672,0,False,4481,0,True
23858,50000,0,0,0,1023,1051,1000,0,True,13908,0,False
10048,390000,0,0,0,8724,8445,8103,1,False,51159,0,False
39,20000,0,0,2,3000,0,16741,1,False,20075,2,True
13649,30000,2,0,0,780,0,0,0,False,780,2,False
40231,140000,0,1,0,144,402,332,0,False,2217,1,True
1862,170000,0,0,0,5000,5000,5000,0,False,26000,2,False
19579,360000,0,0,0,14463,15861,13600,0,True,74836,0,False
6883,50000,0,0,0,2133,1058,2000,0,True,29499,0,True
6322,50000,0,0,0,1451,13609,13327,0,False,30337,0,True
36040,140000,1,0,0,1722,506,168,0,False,4110,1,True
6839,200000,0,0,0,19614,628,628,1,False,22642,2,True
11312,180000,0,0,2,2300,0,288,0,False,3010,2,False
30024,500000,0,0,0,866,4235,0,0,False,13813,2,True
31624,10000,0,0,0,1318,1594,324,0,False,4445,2,True
16685,200000,0,0,0,2100,2100,2200,0,True,12411,0,False
13069,340000,0,0,0,13054,15449,9610,1,False,63415,0,False
6951,170000,0,0,0,0,0,1012,1,True,1504,0,False
10004,120000,0,0,0,5000,4000,3500,1,False,22536,0,False
12117,200000,0,0,0,5556,1000,2000,0,False,9556,0,False
37312,320000,1,0,1,357,0,0,1,False,357,3,True
18026,160000,0,0,0,99,99,398,0,False,2015,0,False
936,230000,0,0,0,8913,5449,5339,0,True,33938,0,True
1749,50000,0,0,0,2097,1456,1200,0,False,8129,0,True
21438,80000,0,0,0,3500,3205,3300,0,False,19305,0,False
32118,80000,0,0,0,2724,2486,2107,0,True,12902,0,True
16885,50000,0,0,0,2011,2000,2000,0,False,9011,0,False
27047,20000,0,0,0,1340,1427,1132,0,False,7899,0,True
8186,200000,0,0,0,0,2521,6935,0,True,14732,0,False
16403,440000,0,0,0,14006,19077,9518,0,True,75270,0,False
556,30000,0,0,0,1500,1387,893,0,True,8281,0,False
23014,80000,0,0,0,2000,1800,2000,1,False,12800,0,False
4092,270000,0,0,0,592,1593,913,1,False,12978,0,False
20574,220000,0,2,0,0,538,3089,1,True,9257,4,False
8949,50000,0,0,0,454,0,14109,1,False,17563,0,False
20015,220000,0,0,0,1000,10417,1061,0,True,13316,2,False
35290,130000,0,0,0,4846,4521,2840,0,False,12954,0,True
36022,20000,1,0,0,1262,1282,1139,0,True,4635,1,True
7777,310000,1,2,0,0,7000,15001,0,False,38004,5,False
15987,170000,0,0,0,218,10121,12180,0,True,27795,0,False
27557,160000,1,0,0,0,0,0,1,False,144,1,True
26377,80000,0,0,0,0,28054,0,0,False,28054,1,True
19233,140000,1,0,0,0,0,76,0,False,76,1,True
5492,20000,1,2,0,0,5000,1550,0,False,14576,5,True
24340,80000,0,0,0,2702,1246,397,0,True,47330,0,False
37136,100000,0,0,0,2226,69,69,0,False,5980,0,True
38161,50000,0,0,0,1979,2051,2000,0,True,11946,0,True
57,20000,2,0,0,0,1200,1000,0,False,3700,2,False
33018,280000,0,0,1,6507,292,4,1,True,16332,1,True
41,380000,0,0,0,21540,15138,24677,0,False,93332,0,False
8189,110000,0,0,0,3678,1948,1285,0,True,70620,0,False
31308,204165,0,0,0,232,19297,227,0,False,23257,1,True
7405,20000,0,0,0,2000,1000,400,0,False,3599,0,False
35504,50000,0,0,0,2013,2047,905,0,False,10920,0,True
8730,260000,0,0,0,10000,0,0,1,False,10000,0,False
19759,90000,0,0,0,3453,3868,1960,0,False,14857,0,False
31941,210000,0,0,1,13698,2858,7122,0,True,37196,1,True
20603,50000,0,0,0,2000,20266,1300,0,False,25666,0,False
6829,80000,0,0,0,3122,2123,4300,0,False,15345,2,False
28945,200000,0,0,0,9871,9157,8004,0,False,51891,0,True
24653,210000,0,0,0,291,582,291,1,True,2037,0,False
9178,220000,0,0,2,400,0,200,0,True,1500,2,True
8668,50000,0,0,0,0,0,0,0,True,0,0,False
10071,260000,0,0,0,3578,2400,2000,1,True,12630,0,False
25302,30000,1,2,0,0,1658,1654,0,False,8478,3,True
15042,20000,0,0,0,11615,10739,4272,0,True,44278,0,False
382,220000,0,0,0,8909,7500,9000,1,False,45147,0,True
25011,25567,0,0,0,2099,2137,1255,0,False,45573,0,True
13327,140000,0,0,0,5004,5000,5000,0,False,29462,0,False
16400,70000,1,2,0,0,1500,1300,0,True,6305,3,False
3894,80000,0,0,0,3000,3500,3500,1,False,17292,0,False
6465,200000,0,0,0,208,1677,3607,1,False,9144,0,True
18495,230000,0,0,0,2000,2000,2000,1,False,12400,0,False
39998,130000,0,0,0,4875,5430,6614,0,False,25632,2,True
32006,130000,0,0,0,0,0,0,0,True,635,0,True
31332,200000,0,0,0,6016,5847,4947,0,True,27879,0,True
23994,20000,1,2,0,11,1392,1000,0,True,2579,3,True
19707,50000,0,0,0,2064,1053,53874,0,False,59653,0,False
11543,270000,0,0,0,1443,1443,1443,1,True,30255,0,False
22569,180000,0,0,0,8000,5018,21000,0,False,52018,0,False
38259,60000,0,0,0,18096,4048,2429,0,False,46946,0,True
16165,80000,0,0,0,1029,1225,2799,0,True,11053,0,False
17277,30000,0,0,0,6367,2115,5933,0,True,18607,0,False
39762,170000,0,0,0,11643,3623,3518,0,False,29143,0,True
12178,160000,0,0,0,0,3740,0,1,False,4634,0,False
401,260000,0,0,0,6277,4663,4140,1,True,29865,0,False
15329,50000,1,2,0,0,1970,1827,0,True,7833,3,False
844,80000,0,0,0,2000,2000,1500,0,False,10500,0,False
10965,50000,0,0,0,5000,3703,1000,0,False,11687,0,False
39454,100000,2,0,0,3497,2915,1918,0,False,14026,3,True
18315,220000,0,0,0,9100,9000,7887,1,False,41687,0,True
30669,200000,0,2,0,0,8255,8367,1,False,33789,2,True
16347,160000,0,0,0,1062,0,0,0,True,1062,0,False
30576,360000,0,0,1,1134,167,0,1,False,2221,2,True
23987,30000,0,0,0,1500,1790,1440,0,True,7989,0,False
11256,260000,0,0,0,8250,5500,5000,1,False,29250,0,False
37782,300000,0,0,0,296,437,194,1,True,2459,0,True
19093,210000,0,0,0,2928,0,0,0,True,3848,0,False
35575,10000,0,0,0,1115,1138,1045,0,False,4693,0,True
31769,150000,1,1,0,245,2334,2000,0,False,10144,3,True
6589,30000,0,0,0,780,0,0,0,False,780,0,False
20099,70000,0,0,0,6000,5000,10000,1,False,32000,0,False
29579,50000,0,0,0,262,549,9,0,False,5190,0,True
29347,110000,0,0,0,220,0,0,0,False,225,0,True
1491,130000,0,0,0,6900,7000,7000,0,False,38400,0,False
11173,50000,0,0,0,2079,2001,500,0,True,15003,0,True
20311,140000,0,0,0,2500,3000,2300,0,False,17500,0,True
27742,150000,0,0,0,3271,7011,3445,0,False,20511,2,True
8228,180000,0,0,0,7000,8021,6315,0,True,40185,0,False
19440,150000,2,2,0,0,5684,5538,0,False,27632,4,True
24287,180000,0,0,0,500,3866,3300,1,False,22890,0,False
14091,260000,0,0,0,10005,4026,3481,1,False,98035,0,False
39924,50000,1,0,0,1499,1617,1066,0,False,6372,2,True
22995,360000,0,0,0,1400,50000,2502,0,False,62021,0,False
21692,90000,0,0,0,8000,10000,10016,1,False,87016,0,False
30964,70000,0,0,0,4206,3500,3720,0,True,21873,0,True
34544,20000,0,0,2,2334,0,93,0,False,2812,2,True
18786,70000,0,0,0,3000,3815,3064,0,False,45879,0,True
6057,230000,1,0,0,907,1599,378,0,False,4394,1,False
8841,230000,0,0,0,2000,2000,4000,0,False,13500,0,False
23254,50000,0,0,0,0,7752,596,1,False,38282,0,False
21303,300000,0,0,0,0,0,0,0,True,0,0,True
35718,90000,0,0,0,3502,5286,2163,0,False,14109,0,True
28629,10000,0,0,0,1256,1718,1000,0,False,8316,0,True
13743,30000,1,2,2,1295,0,1306,0,True,5519,5,False
30125,390000,0,0,0,0,0,0,0,False,502,0,True
10935,30000,0,0,0,1338,1500,1000,0,False,10862,0,False
18432,210000,0,0,0,1520,1856,1564,0,True,11408,0,False
21180,50000,1,2,0,0,3000,1500,0,True,13500,3,False
34675,120000,0,1,1,285,59,435,0,False,1786,3,True
40367,130000,0,0,0,4251,3952,2886,0,False,19616,0,True
32898,301382,1,0,0,9226,10405,11045,1,False,61419,1,True
3630,20000,0,0,0,1087,1140,0,0,True,10041,0,False
5583,30000,0,0,0,1500,1500,1500,1,True,7932,0,False
24527,100000,1,0,0,840,0,0,0,True,71402,1,True
16319,240000,0,0,0,1133,1124,2000,0,False,31666,0,False
7551,110000,0,0,0,10000,2000,2500,0,False,20500,0,False
10807,210000,0,0,0,6122,54832,2351,1,False,63305,0,False
11863,20000,1,2,0,0,2000,841,0,False,5137,3,True
32781,90000,1,1,0,3000,3880,3190,0,False,20309,2,True
1669,80000,0,0,0,390,780,0,0,True,1170,0,False
32868,40000,0,0,0,2000,1688,2619,1,False,10790,0,True
28400,80000,0,0,0,0,0,0,0,False,0,0,True
21325,240000,0,0,0,2420,34000,2500,0,True,55408,0,False
28227,130000,0,0,0,3785,3889,2902,0,False,12665,0,True
29566,200000,0,0,0,802,763,490,1,True,3407,0,True
271,200000,1,0,2,1000,0,6900,0,True,51400,3,True
34671,80000,1,0,0,3002,2701,2070,0,False,13640,1,True
30021,40000,1,0,0,1738,2009,1794,0,False,9668,2,True
10876,320000,0,0,0,27000,17000,7030,1,True,98030,0,False
3872,60000,0,0,2,6000,0,2000,1,False,15300,2,False
29571,200000,0,0,0,0,0,0,1,True,0,0,True
39262,20000,0,0,0,1600,1635,1370,1,False,7397,0,True
10369,220000,1,2,0,0,1066,2404,1,False,26973,3,False
17208,210000,0,0,0,8800,9000,9200,0,False,52000,0,False
17909,90000,2,0,0,3300,3600,3805,0,False,21105,2,True
16199,300000,0,0,0,188,585,207,0,False,1358,0,False
22432,280000,1,0,0,0,6100,4000,0,False,18100,1,False
10143,50000,2,0,0,1700,1500,1000,0,True,9700,2,False
8699,260000,0,0,0,1085,0,0,0,False,1385,0,False
24251,20000,0,0,0,1192,1827,1500,0,False,7751,0,False
15560,240000,0,0,0,9100,9859,4147,0,False,34226,0,False
13366,10000,0,0,0,1265,1300,1400,0,True,5552,0,False
34729,50000,1,0,0,2042,1872,1644,0,False,27250,1,True
39195,130000,2,1,0,271,3457,2606,0,False,70047,3,True
28141,220000,0,0,0,8855,6183,7761,0,True,37945,0,True
15929,240000,1,2,0,0,1057,1000,1,False,9157,3,False
14014,30000,0,0,0,1432,1472,1447,0,False,7441,0,True
10401,60000,0,0,2,1152,0,22662,0,False,93941,2,False
18530,200000,0,0,0,0,2080,3567,1,True,8459,0,True
36368,234630,0,0,0,9343,29731,5120,0,True,60450,0,True
5465,420000,0,0,0,1039,1500,3160,1,True,35582,0,False
29756,210000,0,1,0,118,851,248,0,True,2200,1,True
25919,250000,0,0,0,10014,5043,19597,1,False,58656,0,True
38748,230000,0,0,0,6,0,0,0,False,6,0,True
38741,50000,1,2,0,0,1361,687,0,False,4195,3,True
37721,170000,0,0,0,6073,7434,5591,0,False,30955,0,True
1048,220000,0,0,0,7200,9000,10000,0,True,50710,0,False
9429,50000,0,0,0,1711,20809,668,0,False,25252,0,False
38859,60000,0,0,0,2065,2508,2467,0,False,10200,0,True
23835,300000,1,0,0,1669,0,0,0,False,1958,1,False
20359,160000,0,0,2,4000,4000,0,0,True,20000,4,True
35904,160000,2,1,0,1502,2036,1501,0,True,12492,4,True
14077,110000,0,0,0,5300,5540,5361,0,False,29201,0,False
27994,210000,0,0,0,2195,2290,2119,0,False,18447,0,True
26109,140000,1,2,0,0,4281,3580,1,False,19387,4,True
40130,150000,0,0,0,481,212,212,0,False,3050,0,True
36794,426756,0,0,0,13403,14249,10697,1,True,60634,0,True
8738,360000,0,0,0,0,0,0,1,False,902,0,False
31660,50000,0,0,0,2711,2564,2332,0,True,14244,0,True
29034,410962,0,0,0,13225,14960,13981,0,True,90304,0,True
18605,200000,1,0,0,0,650,0,0,True,739,1,False
17485,230000,2,2,0,0,0,0,0,True,0,4,True
14349,50000,0,0,0,37907,1599,1200,0,True,44276,0,False
7438,210000,0,0,0,7000,7600,1019,0,True,58119,0,False
1298,30000,0,0,0,3596,2992,16500,0,False,28207,0,True
31205,50000,0,0,0,390,390,432,0,False,2385,0,True
24995,50000,0,0,0,2282,2887,3971,0,False,16528,1,True
24845,120000,0,0,0,2757,3337,3500,0,True,18307,0,True
18888,80000,0,0,0,2806,4006,1804,0,True,15125,0,True
13670,90000,1,0,0,0,0,0,0,False,0,1,True
24347,200000,0,0,0,1127,3820,0,1,True,4947,0,False
22533,200000,0,0,0,1003,848,12323,0,True,31707,0,False
30678,50000,0,0,0,1117,1161,1080,0,True,4616,0,True
34399,70000,1,2,0,0,1846,2482,0,True,10649,3,True
39526,20000,0,0,0,1299,3029,1933,0,False,13212,0,True
26692,20000,0,0,2,1824,3,0,0,False,3827,2,True
249,100000,0,0,0,3490,2332,2314,0,False,15303,0,False
20652,20000,0,0,0,1105,390,18280,0,False,24255,0,True
19729,200000,0,0,0,913,6737,6031,1,False,24270,0,False
2666,20000,0,0,0,0,1473,240,0,True,3573,0,False
2485,120000,0,0,0,1789,2037,659,0,False,6440,0,False
27120,50000,0,0,0,1334,2200,0,0,False,9192,2,True
3907,290000,0,0,0,33548,17732,1862,1,True,64843,0,False
15071,20000,0,0,0,1301,1267,1648,0,False,11679,0,False
33641,80000,0,0,0,81,7589,0,0,False,22018,1,True
204,330000,0,0,0,2504,4007,5056,1,False,15230,2,False
3456,60000,0,0,0,3016,5011,1005,1,False,27136,0,False
25599,210000,0,0,0,4630,9039,3260,1,True,35742,0,True
26,50000,2,0,0,1718,1500,1000,0,False,6934,2,True
18266,130000,0,0,2,8901,0,3401,1,False,22722,2,False
11350,120000,0,0,0,0,0,0,1,True,1124,0,False
26169,80000,0,0,0,5473,1574,5231,0,False,23880,1,True
19390,370000,0,0,0,1742,0,0,0,True,1742,0,False
31249,170000,0,0,0,3153,3506,3016,0,False,12011,0,True
26148,60000,0,0,0,1728,4437,230,0,False,19678,3,True
10435,230000,0,0,0,7214,6264,10000,0,True,38506,0,False
38582,130000,0,0,0,1308,345,729,0,False,3083,0,True
14362,80000,2,0,0,2158,1708,1411,0,True,5522,2,True
16179,140000,0,0,0,4400,4500,3500,0,False,24400,0,True
3411,140000,0,0,0,2100,2000,6000,0,True,16300,2,False
24209,100000,0,0,0,1171,1303,1023,1,False,14299,0,False
22819,30000,0,0,2,2000,0,0,1,False,2000,4,False
33895,50000,0,0,0,2149,1306,348,0,False,5160,0,True
16282,160000,0,0,0,6000,5500,7000,0,True,43500,0,False
16713,50000,0,0,0,0,0,0,1,False,0,0,False
22845,50000,0,0,0,2555,1200,1000,0,False,7755,0,False
20664,30000,0,0,0,3000,0,0,0,False,3000,0,False
12914,60000,0,0,0,2000,1718,3800,1,False,12904,0,False
38516,20000,1,0,0,0,0,0,0,False,0,1,True
22505,150000,0,0,0,4955,4947,3818,0,True,21230,0,False
36557,360000,0,0,0,11292,9564,8454,0,False,55820,0,True
23719,290000,0,0,0,3686,3112,8164,1,True,26765,0,True
17416,20000,0,0,0,1286,1328,1000,0,False,5114,0,False
23656,250000,0,0,0,5004,3330,2000,0,False,17334,0,False
25753,240000,0,1,0,122,2180,3041,1,False,9200,1,True
2856,150000,0,0,0,2990,4175,1707,1,False,54185,0,True
20927,50000,0,0,0,1106,1125,1200,0,True,6431,0,True
8506,80000,1,0,0,0,0,19980,0,False,20153,1,True
24567,300000,2,0,0,9106,11000,11009,1,False,61115,2,True
34248,50000,0,0,2,4508,0,1072,0,False,8372,2,True
9501,10000,0,0,0,1200,1000,115,0,False,7995,0,False
691,50000,1,2,0,0,1400,1100,0,True,5600,5,False
25396,140000,1,0,0,0,0,66,0,False,66,1,True
37884,10000,0,0,0,1782,1093,668,0,False,7377,0,True
16993,120000,0,0,0,3458,6300,3000,0,False,17161,4,True
29593,20000,0,0,0,1431,1349,1441,0,False,6638,0,True
12466,220000,0,0,0,12001,5874,416,1,True,19539,0,False
22135,20000,0,0,0,21473,1576,2000,0,True,27349,0,False
37886,360000,0,0,0,456,2659,0,0,False,12726,0,True
21770,210000,0,0,0,5500,7000,6693,1,False,35404,0,False
18102,90000,0,0,0,2000,1300,2000,0,False,38755,0,False
6884,360000,1,0,0,0,0,0,0,True,0,1,True
34700,110000,1,0,0,2848,1804,5058,0,False,14407,3,True
11187,120000,0,0,2,2652,0,342,1,False,8515,2,False
21335,210000,0,0,0,2000,5000,8000,0,False,20000,4,False
14508,50000,0,0,0,2325,2525,283,0,True,39467,0,False
28821,30000,0,0,0,1773,1844,981,0,False,5598,0,True
23190,80000,0,0,0,3100,6300,0,0,True,14359,2,True
